,node1,node2,gender1,gender2,grt,score,biscore
664,313,738,1,1,1,[0.68796754],0
665,540,644,1,1,0,[0.69992703],0
666,214,390,1,1,1,[0.8550164],1
667,10,43,2,1,1,[0.8183087],1
668,713,907,2,2,0,[0.6850192],0
669,319,919,1,2,0,[0.72768486],0
670,252,365,1,1,0,[0.82002765],1
671,72,236,2,1,0,[0.7902569],1
672,59,503,1,2,0,[0.7902809],1
673,161,230,2,2,1,[0.8302533],1
674,138,894,2,1,0,[0.67465466],0
675,260,361,1,2,1,[0.80309],1
676,207,276,1,1,1,[0.8273605],1
677,23,475,1,1,0,[0.71273965],0
678,447,558,2,2,1,[0.73681325],0
679,143,283,1,1,1,[0.8485103],1
680,239,573,1,2,1,[0.63574827],0
681,102,469,2,1,0,[0.85528266],1
682,169,348,2,1,0,[0.79597574],1
683,190,205,2,2,1,[0.85714376],1
684,73,773,2,2,0,[0.71777284],0
685,88,265,1,2,1,[0.7708885],1
686,126,472,1,1,0,[0.7466182],0
687,52,948,1,2,0,[0.6540517],0
688,129,491,2,2,1,[0.72601223],0
689,10,119,2,2,1,[0.76566976],0
690,810,919,2,2,1,[0.7002467],0
691,51,285,1,1,1,[0.8152181],1
692,8,20,2,1,1,[0.7777947],1
693,439,483,1,2,1,[0.7952435],1
694,853,939,1,1,1,[0.577416],0
695,1020,1049,2,1,0,[0.50075173],0
696,263,264,2,2,1,[0.8065869],1
697,26,187,1,1,1,[0.7695075],1
698,281,308,1,2,0,[0.80593497],1
699,655,802,2,2,0,[0.6296662],0
700,577,601,2,2,1,[0.9091657],1
701,738,916,1,1,0,[0.66162306],0
702,445,445,2,2,0,[0.8693067],1
703,873,1036,2,1,0,[0.52150965],0
704,6,274,2,2,1,[0.83306974],1
705,443,639,2,2,1,[0.81432986],1
706,363,700,2,2,0,[0.79163647],1
707,443,840,2,2,0,[0.6902325],0
708,332,720,1,2,0,[0.8239687],1
709,80,203,1,2,1,[0.78292674],1
710,39,597,1,1,1,[0.82909626],1
711,75,595,2,2,0,[0.80106646],1
712,309,847,1,2,0,[0.7593458],0
713,302,553,1,2,0,[0.6961579],0
714,57,681,2,2,1,[0.66517633],0
715,312,490,1,1,1,[0.79024714],1
716,468,954,2,2,0,[0.7445395],0
717,476,837,2,2,0,[0.63362324],0
718,10,646,2,1,1,[0.83724433],1
719,146,618,2,2,0,[0.72982764],0
720,210,372,2,2,1,[0.73730665],0
721,408,947,2,2,1,[0.635632],0
722,125,753,1,1,0,[0.6771054],0
723,174,778,2,1,0,[0.6734143],0
724,235,443,2,2,1,[0.80889153],1
725,8,382,2,2,1,[0.893299],1
726,499,737,2,2,0,[0.5771534],0
727,109,451,1,1,1,[0.85669917],1
728,516,699,1,1,1,[0.5558084],0
729,365,650,1,2,0,[0.7885204],1
730,36,1018,2,1,0,[0.6761304],0
731,188,574,2,2,1,[0.8874627],1
732,208,349,2,2,1,[0.87822384],1
733,493,886,2,2,1,[0.72134095],0
734,663,753,1,1,1,[0.6705442],0
735,31,32,2,1,0,[0.7297936],0
736,438,964,1,2,1,[0.62396675],0
737,13,332,2,1,1,[0.8318563],1
738,1,6,2,2,1,[0.80134165],1
739,273,332,2,1,1,[0.8188595],1
740,173,456,1,1,1,[0.66028726],0
741,467,693,2,1,0,[0.62502027],0
742,266,725,1,1,1,[0.86452526],1
743,143,266,1,1,1,[0.8375638],1
744,207,443,1,2,1,[0.8173427],1
745,231,285,1,1,1,[0.8297196],1
746,488,596,2,1,0,[0.81893355],1
747,225,601,2,2,1,[0.8677471],1
748,475,516,1,1,1,[0.6198041],0
749,369,665,1,2,0,[0.8095636],1
750,332,726,1,1,0,[0.794361],1
751,735,865,1,1,0,[0.6421311],0
752,11,175,2,2,1,[0.80869657],1
753,220,610,2,2,0,[0.67640156],0
754,213,428,1,2,1,[0.75875056],0
755,22,565,1,1,0,[0.67660445],0
756,63,422,2,2,0,[0.7278863],0
757,142,622,1,2,0,[0.7907489],1
758,104,429,1,1,1,[0.8379929],1
759,189,321,1,2,0,[0.8400475],1
760,34,749,1,1,1,[0.6176192],0
761,386,959,1,2,0,[0.6909333],0
762,448,653,1,2,0,[0.8432788],1
763,267,360,1,1,1,[0.83874315],1
764,419,456,1,1,1,[0.7371819],0
765,107,400,1,2,1,[0.80115104],1
766,290,869,1,2,0,[0.76756227],0
767,665,725,2,1,0,[0.8271741],1
768,570,737,1,2,0,[0.6782011],0
769,100,556,2,2,0,[0.70585704],0
770,829,938,1,2,1,[0.5126199],0
771,222,277,1,2,1,[0.87863356],1
772,33,176,2,2,1,[0.8167503],1
773,444,998,2,1,0,[0.7385762],0
774,596,860,1,2,0,[0.68108493],0
775,695,844,2,1,0,[0.67706805],0
776,247,266,1,1,1,[0.84333825],1
777,75,298,2,1,1,[0.82694405],1
778,82,548,1,1,1,[0.66240424],0
779,461,643,2,1,0,[0.8372784],1
780,533,774,1,2,0,[0.5943588],0
781,670,1024,1,2,0,[0.54704696],0
782,858,972,1,2,0,[0.49656856],0
783,76,562,1,1,0,[0.6208506],0
784,357,895,2,1,0,[0.7724378],1
785,355,854,1,1,0,[0.7242652],0
786,409,614,2,2,0,[0.62763107],0
787,25,429,2,1,1,[0.87590265],1
788,407,487,2,2,0,[0.86691904],1
789,373,851,1,2,0,[0.6485495],0
790,185,776,2,2,1,[0.84925604],1
791,137,530,2,2,1,[0.7373736],0
792,638,686,2,1,0,[0.7226581],0
793,403,901,2,1,0,[0.6705239],0
794,161,417,2,1,1,[0.86687654],1
795,271,617,1,2,0,[0.79454046],1
796,215,490,1,1,0,[0.8380337],1
797,44,259,2,2,0,[0.8084026],1
798,656,682,1,2,1,[0.87818515],1
799,538,617,2,2,1,[0.7125638],0
800,655,863,2,2,0,[0.6201586],0
801,383,1005,2,2,0,[0.6582102],0
802,435,647,1,2,0,[0.7080383],0
803,148,976,1,1,0,[0.6515962],0
804,62,198,1,2,0,[0.7824793],1
805,719,834,1,1,0,[0.6615016],0
806,471,495,1,1,0,[0.7822433],1
807,471,821,1,1,0,[0.7050591],0
808,301,803,1,2,0,[0.5899438],0
809,16,233,2,2,1,[0.8189818],1
810,551,733,1,2,0,[0.5767646],0
811,52,270,1,2,1,[0.8277285],1
812,224,529,2,2,1,[0.80850405],1
813,150,264,1,2,0,[0.7829116],1
814,652,752,1,2,1,[0.6414319],0
815,3,212,1,1,0,[0.79464227],1
816,193,315,2,2,1,[0.7862288],1
817,124,550,2,1,1,[0.72688186],0
818,134,384,1,1,1,[0.8578975],1
819,241,355,1,1,0,[0.8200126],1
820,244,356,1,1,1,[0.86968225],1
821,149,235,2,2,1,[0.83578676],1
822,829,963,1,1,0,[0.45732304],0
823,873,998,2,1,0,[0.57306325],0
824,223,244,1,1,1,[0.8177262],1
825,181,725,1,1,0,[0.8100981],1
826,443,769,2,1,0,[0.724953],0
827,222,998,1,1,0,[0.7169285],0
828,264,713,2,2,1,[0.74494725],0
829,732,927,1,2,0,[0.7297765],0
830,37,777,2,2,0,[0.650202],0
831,48,265,2,2,0,[0.82000005],1
832,237,502,1,1,1,[0.6033533],0
833,356,407,1,2,1,[0.9075654],1
834,218,318,1,1,1,[0.84043646],1
835,139,313,1,1,0,[0.78791994],1
836,74,541,1,2,0,[0.8041392],1
837,398,541,1,2,1,[0.8133082],1
838,97,103,1,1,1,[0.7899043],1
839,148,275,1,1,1,[0.8117365],1
840,16,301,2,1,0,[0.78667134],1
841,437,755,2,2,0,[0.7769929],1
842,88,914,1,2,0,[0.6698142],0
843,650,725,2,1,0,[0.80320936],1
844,503,923,2,2,1,[0.76914275],0
845,798,867,1,1,0,[0.67864555],0
846,126,648,1,2,0,[0.7790043],1
847,9,60,2,2,1,[0.8155589],1
848,19,578,2,2,1,[0.7664913],0
849,214,964,1,2,0,[0.7184696],0
850,365,501,1,1,1,[0.8594074],1
851,17,741,2,2,1,[0.81459355],1
852,25,240,2,2,1,[0.89105904],1
853,37,1038,2,2,0,[0.6278457],0
854,263,503,2,2,1,[0.83973575],1
855,214,494,1,1,1,[0.86304426],1
856,153,657,1,1,0,[0.70904636],0
857,49,255,2,2,1,[0.8685457],1
858,119,161,2,2,0,[0.79314685],1
859,678,767,2,2,1,[0.675256],0
860,342,462,2,1,0,[0.7228796],0
861,121,322,2,2,1,[0.88125867],1
862,646,826,1,1,1,[0.781459],1
863,60,143,2,1,0,[0.82208323],1
864,250,541,2,2,1,[0.82406914],1
865,612,754,1,2,0,[0.64517945],0
866,204,386,1,1,1,[0.84904295],1
867,453,554,2,1,0,[0.696097],0
868,85,176,2,2,1,[0.8330975],1
869,338,711,1,1,0,[0.6832179],0
870,954,1001,2,1,0,[0.5773996],0
871,425,904,1,1,0,[0.7467762],0
872,446,682,1,2,0,[0.85044676],1
873,251,597,2,1,1,[0.8757437],1
874,879,1048,1,2,0,[0.6442355],0
875,265,541,2,2,1,[0.79882103],1
876,103,785,1,1,0,[0.7101579],0
877,195,984,1,2,0,[0.66877836],0
878,81,645,1,2,1,[0.86046845],1
879,288,874,2,2,0,[0.73154384],0
880,867,1008,1,2,0,[0.5391022],0
881,43,361,1,2,1,[0.83166665],1
882,161,653,2,2,1,[0.88850355],1
883,72,398,2,1,1,[0.858337],1
884,35,945,1,2,0,[0.63570815],0
885,628,971,1,1,0,[0.7240011],0
886,16,543,2,2,0,[0.8321478],1
887,448,626,1,2,0,[0.6300538],0
888,202,830,2,1,0,[0.6727807],0
889,160,578,2,2,0,[0.7765492],1
890,13,680,2,1,0,[0.7436444],0
891,306,714,2,2,0,[0.7708334],1
892,668,684,1,1,0,[0.6571772],0
893,125,858,1,1,0,[0.5797374],0
894,366,623,2,1,1,[0.75005496],0
895,245,706,1,2,1,[0.8625081],1
896,647,886,2,2,1,[0.6892032],0
897,74,109,1,1,1,[0.7772065],1
898,617,1030,2,1,1,[0.6583794],0
899,310,576,2,1,0,[0.7721018],1
900,59,228,1,2,1,[0.7551167],0
901,306,604,2,2,1,[0.8878223],1
902,17,245,2,1,1,[0.770665],1
903,101,904,1,1,0,[0.69957894],0
904,193,791,2,2,0,[0.67334896],0
905,171,448,1,1,1,[0.7346694],0
906,621,706,2,2,1,[0.8435657],1
907,23,142,1,1,1,[0.76949054],1
908,89,415,2,2,0,[0.8854383],1
909,370,665,2,2,0,[0.8256813],1
910,31,784,2,2,0,[0.64343107],0
911,408,729,2,2,0,[0.6649319],0
912,85,341,2,2,1,[0.8585159],1
913,336,696,2,2,1,[0.7502606],0
914,5,544,2,1,1,[0.7957939],1
915,435,544,1,1,1,[0.7401425],0
916,256,604,2,2,1,[0.8862291],1
917,495,976,1,1,0,[0.5424011],0
918,98,279,1,2,0,[0.80585974],1
919,393,871,1,2,0,[0.6409623],0
920,33,215,2,1,1,[0.81141305],1
921,36,380,2,2,1,[0.8507634],1
922,168,390,1,1,1,[0.85936517],1
923,242,274,2,2,1,[0.7948939],1
924,447,616,2,1,0,[0.7434699],0
925,240,401,2,1,1,[0.8714139],1
926,170,574,2,2,1,[0.8887704],1
927,253,603,1,1,0,[0.78563124],1
928,382,735,2,1,1,[0.822217],1
929,648,843,2,2,0,[0.6624397],0
930,561,695,2,2,0,[0.7394848],0
931,45,223,1,1,1,[0.80435693],1
932,211,888,1,2,1,[0.7128578],0
933,684,779,1,2,0,[0.5610456],0
934,152,233,1,2,1,[0.79358065],1
935,762,770,2,2,0,[0.6432462],0
936,384,438,1,1,0,[0.7860662],1
937,543,768,2,2,0,[0.74162936],0
938,145,683,2,2,1,[0.70512396],0
939,476,926,2,2,0,[0.6066664],0
940,574,750,2,2,1,[0.88901675],1
941,459,564,1,1,0,[0.77588373],1
942,151,259,2,2,1,[0.80488646],1
943,275,377,1,1,1,[0.8448754],1
944,37,66,2,2,0,[0.85999477],1
945,869,911,2,2,0,[0.6220281],0
946,155,529,2,2,0,[0.7799912],1
947,575,650,1,2,0,[0.7169614],0
948,24,368,2,1,0,[0.77255476],1
949,128,636,2,2,1,[0.83876485],1
950,459,936,1,2,0,[0.7424859],0
951,617,849,2,1,0,[0.6290629],0
952,522,738,2,1,0,[0.68372583],0
953,139,397,1,1,1,[0.8502725],1
954,322,524,2,1,0,[0.80308336],1
955,643,735,1,1,1,[0.76443493],0
956,370,762,2,2,0,[0.7714393],1
957,336,869,2,2,0,[0.7092266],0
958,323,352,1,2,1,[0.7463012],0
959,426,523,2,2,1,[0.8966568],1
960,430,470,2,2,1,[0.78345263],1
961,376,980,2,1,0,[0.70396674],0
962,14,999,1,1,0,[0.62112],0
963,142,424,1,1,1,[0.81842506],1
964,183,383,2,2,0,[0.77167463],1
965,342,769,2,1,0,[0.6687233],0
966,622,641,2,1,0,[0.70125914],0
967,242,639,2,2,1,[0.8349285],1
968,21,452,2,1,1,[0.8739052],1
969,132,135,1,2,1,[0.83620876],1
970,100,823,2,1,0,[0.6656443],0
971,37,281,2,1,0,[0.73828876],0
972,391,427,2,1,1,[0.80479836],1
973,373,559,1,2,1,[0.7384356],0
974,134,215,1,1,1,[0.8005043],1
975,852,949,2,2,0,[0.55173934],0
976,180,339,1,1,1,[0.8490798],1
977,378,426,2,2,1,[0.86306953],1
978,115,436,2,2,1,[0.8411898],1
979,14,402,1,2,0,[0.75311303],0
980,259,363,2,2,1,[0.8420937],1
981,146,555,2,2,0,[0.7980138],1
982,266,328,1,1,1,[0.8597499],1
983,340,776,1,2,1,[0.85654205],1
984,69,640,1,1,0,[0.7683709],0
985,8,484,2,1,0,[0.8137931],1
986,454,610,2,2,0,[0.66334784],0
987,587,773,2,2,0,[0.58490425],0
988,201,487,1,2,1,[0.8140324],1
989,408,1040,2,2,0,[0.6334049],0
990,142,229,1,1,1,[0.7953987],1
991,598,726,2,1,1,[0.71088755],0
992,45,365,1,1,1,[0.81199133],1
993,660,756,2,2,1,[0.64087874],0
994,433,511,1,1,0,[0.6858703],0
995,260,324,1,1,0,[0.83663946],1
996,191,270,2,2,1,[0.87018734],1
997,197,254,1,2,1,[0.8351633],1
998,316,465,1,1,1,[0.8639035],1
999,190,597,2,1,1,[0.8617124],1
1000,182,457,2,2,0,[0.70498407],0
1001,191,501,2,1,0,[0.8648903],1
1002,397,831,1,1,0,[0.6802648],0
1003,414,732,2,1,0,[0.64403147],0
1004,95,317,1,1,1,[0.87628025],1
1005,294,617,2,2,0,[0.73633033],0
1006,70,270,1,2,1,[0.8498143],1
1007,515,547,2,1,0,[0.6263387],0
1008,370,506,2,1,1,[0.8664953],1
1009,114,426,1,2,1,[0.8790314],1
1010,161,416,2,1,1,[0.8615729],1
1011,365,695,1,2,0,[0.8069613],1
1012,304,730,2,2,0,[0.60225433],0
1013,447,581,2,2,1,[0.71300435],0
1014,68,873,1,2,0,[0.68573046],0
1015,35,551,1,1,0,[0.6621937],0
1016,142,289,1,1,1,[0.8326154],1
1017,92,612,1,1,1,[0.7605818],0
1018,38,742,2,1,0,[0.68607503],0
1019,49,154,2,2,0,[0.8022105],1
1020,134,429,1,1,1,[0.859892],1
1021,147,299,1,1,1,[0.81798],1
1022,429,458,1,1,1,[0.88417923],1
1023,310,594,2,2,1,[0.81804574],1
1024,162,745,1,2,0,[0.71644425],0
1025,524,904,1,1,0,[0.6564899],0
1026,260,617,1,2,0,[0.78085893],1
1027,153,239,1,1,0,[0.7699435],1
1028,242,273,2,2,1,[0.81600946],1
1029,324,435,1,1,0,[0.81020105],1
1030,241,340,1,1,1,[0.83537436],1
1031,11,94,2,1,1,[0.8192221],1
1032,61,604,1,2,1,[0.874254],1
1033,567,661,1,1,0,[0.647975],0
1034,428,496,2,2,1,[0.79179853],1
1035,222,305,1,1,1,[0.84405357],1
1036,331,923,1,2,0,[0.7981182],1
1037,201,535,1,1,1,[0.8252942],1
1038,296,788,2,1,0,[0.68064576],0
1039,455,567,1,1,1,[0.58988667],0
1040,364,378,2,2,1,[0.8227535],1
1041,878,933,2,2,0,[0.6786937],0
1042,206,334,1,1,1,[0.875139],1
1043,107,207,1,1,1,[0.8201014],1
1044,248,1000,2,2,0,[0.69812614],0
1045,251,741,2,2,0,[0.8830505],1
1046,251,284,2,2,1,[0.8766604],1
1047,388,520,2,2,0,[0.72017175],0
1048,374,975,2,2,0,[0.54755324],0
1049,264,397,2,1,1,[0.81604636],1
1050,398,709,1,2,1,[0.7933261],1
1051,232,336,1,2,0,[0.7888767],1
1052,67,334,1,1,1,[0.8066807],1
1053,122,847,2,2,0,[0.82326084],1
1054,330,384,1,1,1,[0.85778105],1
1055,677,743,2,1,0,[0.6237615],0
1056,348,671,1,2,0,[0.8013546],1
1057,0,222,1,1,1,[0.77248913],1
1058,171,670,1,1,1,[0.6898091],0
1059,32,101,1,1,1,[0.7551091],0
1060,299,437,1,2,0,[0.8380157],1
1061,338,973,1,1,0,[0.6789042],0
1062,25,708,2,2,0,[0.74953645],0
1063,115,594,2,2,1,[0.8176289],1
1064,1,307,2,2,1,[0.84532857],1
1065,151,285,2,1,1,[0.81342787],1
1066,425,527,1,1,0,[0.74381113],0
1067,201,293,1,2,1,[0.78470415],1
1068,160,542,2,1,1,[0.82122755],1
1069,147,291,1,1,1,[0.83659863],1
1070,316,390,1,1,1,[0.87488973],1
1071,134,531,1,2,0,[0.8029647],1
1072,567,769,1,1,0,[0.62355167],0
1073,5,286,2,1,1,[0.8270341],1
1074,296,542,2,1,0,[0.8274852],1
1075,658,756,2,2,0,[0.73402494],0
1076,401,1004,1,2,0,[0.73315024],0
1077,158,307,2,2,1,[0.8969524],1
1078,103,214,1,1,1,[0.8261797],1
1079,640,999,1,1,0,[0.6172936],0
1080,82,319,1,1,0,[0.73106426],0
1081,40,109,1,1,1,[0.74690306],0
1082,137,627,2,2,1,[0.8210328],1
1083,137,664,2,2,0,[0.67949426],0
1084,204,676,1,2,0,[0.76584995],0
1085,75,251,2,2,1,[0.8584881],1
1086,625,648,2,2,1,[0.7341716],0
1087,31,847,2,2,1,[0.75606626],0
1088,3,113,1,2,1,[0.7606611],0
1089,268,507,1,2,1,[0.84586525],1
1090,200,426,1,2,1,[0.8739557],1
1091,461,1003,2,2,0,[0.7191527],0
1092,553,748,2,1,1,[0.67761195],0
1093,134,195,1,1,1,[0.805103],1
1094,176,378,2,2,1,[0.82389146],1
1095,155,599,2,2,1,[0.73444754],0
1096,772,1018,2,1,0,[0.49564236],0
1097,195,405,1,1,0,[0.8322699],1
1098,23,316,1,1,1,[0.8336103],1
1099,222,643,1,1,1,[0.84619033],1
1100,70,1021,1,2,0,[0.65901154],0
1101,66,682,2,2,1,[0.90582293],1
1102,392,567,2,1,0,[0.60816133],0
1103,132,290,1,1,1,[0.80459374],1
1104,11,251,2,2,0,[0.879174],1
1105,15,305,2,1,1,[0.8526776],1
1106,227,510,2,1,0,[0.7127212],0
1107,81,471,1,1,1,[0.8465675],1
1108,25,697,2,1,0,[0.7875104],1
1109,85,115,2,2,1,[0.8642376],1
1110,101,222,1,1,1,[0.8094682],1
1111,264,621,2,2,1,[0.78835374],1
1112,566,726,1,1,1,[0.708226],0
1113,209,381,2,2,0,[0.75741386],0
1114,290,570,1,1,0,[0.81544816],1
1115,767,997,2,2,0,[0.66911703],0
1116,216,886,2,2,0,[0.621346],0
1117,567,918,1,1,0,[0.5522703],0
1118,258,624,2,2,1,[0.6645022],0
1119,279,962,2,1,0,[0.7555349],0
1120,121,690,2,2,1,[0.88796747],1
1121,13,627,2,2,1,[0.8699788],1
1122,292,320,1,2,0,[0.7252984],0
1123,227,273,2,2,0,[0.79738784],1
1124,119,487,2,2,1,[0.8183555],1
1125,230,538,2,2,0,[0.7607695],0
1126,258,954,2,2,1,[0.60736233],0
1127,424,825,1,2,0,[0.70949984],0
1128,94,105,1,2,1,[0.80621505],1
1129,293,357,2,2,1,[0.795584],1
1130,172,475,1,1,1,[0.67484415],0
1131,73,590,2,1,1,[0.82509583],1
1132,234,519,1,1,1,[0.75089705],0
1133,2,274,2,2,1,[0.7570058],0
1134,277,444,2,2,1,[0.9047603],1
1135,405,774,1,2,0,[0.66198206],0
1136,772,920,2,2,0,[0.5939366],0
1137,87,523,2,2,0,[0.8860305],1
1138,359,369,2,1,1,[0.8432104],1
1139,513,732,2,1,0,[0.64921075],0
1140,192,1046,1,1,0,[0.67213666],0
1141,961,1039,2,2,0,[0.5019865],0
1142,105,369,2,1,1,[0.8711274],1
1143,712,989,2,1,0,[0.63121027],0
1144,645,853,2,1,0,[0.7218379],0
1145,14,223,1,1,1,[0.79862344],1
1146,109,262,1,1,1,[0.829266],1
1147,21,318,2,1,0,[0.8549096],1
1148,270,820,2,1,0,[0.8447675],1
1149,698,772,1,2,0,[0.63467133],0
1150,160,426,2,2,1,[0.8488131],1
1151,644,749,1,1,0,[0.6470482],0
1152,85,230,2,2,1,[0.85319185],1
1153,811,894,2,1,0,[0.5881017],0
1154,737,919,2,2,0,[0.63195753],0
1155,233,480,2,2,1,[0.8408506],1
1156,85,356,2,1,1,[0.8942873],1
1157,192,311,1,1,1,[0.79968905],1
1158,22,465,1,1,1,[0.8217741],1
1159,83,127,1,2,0,[0.80662626],1
1160,69,452,1,1,1,[0.8214521],1
1161,52,667,1,1,0,[0.71986836],0
1162,185,207,2,1,1,[0.8267575],1
1163,23,447,1,2,0,[0.71814674],0
1164,984,1014,2,2,0,[0.5122471],0
1165,274,338,2,1,1,[0.82084525],1
1166,4,30,1,2,0,[0.7947586],1
1167,178,877,1,2,0,[0.64972466],0
1168,105,250,2,2,1,[0.8517389],1
1169,419,985,1,1,1,[0.6988554],0
1170,361,443,2,2,1,[0.80199265],1
1171,453,700,2,2,1,[0.7019613],0
1172,286,984,1,2,0,[0.6396825],0
1173,780,866,1,1,0,[0.637161],0
1174,881,1019,2,2,0,[0.60405356],0
1175,60,646,2,1,0,[0.8622287],1
1176,163,534,2,2,0,[0.751686],0
1177,51,857,1,2,0,[0.73832226],0
1178,216,963,2,1,1,[0.53381467],0
1179,101,134,1,1,1,[0.7836689],1
1180,18,726,2,1,1,[0.71744514],0
1181,424,927,1,2,0,[0.816506],1
1182,361,437,2,2,1,[0.83119386],1
1183,107,264,1,2,1,[0.8035104],1
1184,134,953,1,1,0,[0.7883433],1
1185,245,544,1,1,1,[0.81826955],1
1186,498,707,2,2,1,[0.7976995],1
1187,146,745,2,2,0,[0.7802295],1
1188,97,285,1,1,1,[0.8261873],1
1189,637,770,2,2,1,[0.6384096],0
1190,513,578,2,2,1,[0.74453],0
1191,320,664,2,2,1,[0.6554496],0
1192,583,1048,2,2,0,[0.6496262],0
1193,4,358,1,2,1,[0.8252633],1
1194,400,596,2,1,0,[0.8162303],1
1195,31,487,2,2,0,[0.7980074],1
1196,73,151,2,2,0,[0.7906968],1
1197,337,678,2,2,1,[0.6807624],0
1198,346,490,2,1,1,[0.86275285],1
1199,241,276,1,1,1,[0.7822666],1
1200,116,361,1,2,1,[0.79958314],1
1201,21,888,2,2,0,[0.8280632],1
1202,1,225,2,2,1,[0.77810365],1
1203,185,233,2,2,1,[0.8282313],1
1204,67,356,1,1,1,[0.85124826],1
1205,273,400,2,2,1,[0.78660655],1
1206,534,732,2,1,0,[0.64341766],0
1207,194,655,2,2,0,[0.7978],1
1208,85,307,2,2,1,[0.891773],1
1209,422,919,2,2,1,[0.7106445],0
1210,280,851,2,2,1,[0.66950566],0
1211,411,496,2,2,0,[0.7720883],1
1212,74,189,1,1,1,[0.87518746],1
1213,9,719,2,1,0,[0.6607406],0
1214,308,982,2,2,0,[0.69449985],0
1215,709,933,2,2,1,[0.7425246],0
1216,444,471,2,1,1,[0.87783307],1
1217,316,619,1,1,1,[0.8731411],1
1218,120,904,2,1,0,[0.74218434],0
1219,85,768,2,2,1,[0.78189075],1
1220,31,505,2,2,0,[0.7041885],0
1221,4,677,1,2,0,[0.72768444],0
1222,356,361,1,2,0,[0.8455813],1
1223,419,741,1,2,1,[0.85482097],1
1224,76,873,1,2,1,[0.6380211],0
1225,160,937,2,2,0,[0.71294206],0
1226,26,601,1,2,0,[0.8629589],1
1227,98,888,1,2,0,[0.7877274],1
1228,841,887,1,2,0,[0.5485879],0
1229,42,47,1,1,1,[0.7215874],0
1230,100,370,2,2,1,[0.8344976],1
1231,70,597,1,1,1,[0.83757246],1
1232,720,1048,2,2,0,[0.61009586],0
1233,514,872,2,1,0,[0.72421324],0
1234,322,912,2,2,0,[0.8574981],1
1235,273,379,2,1,0,[0.7640732],0
1236,150,468,1,2,1,[0.86877155],1
1237,152,693,1,1,0,[0.69547975],0
1238,247,425,1,1,1,[0.8663607],1
1239,430,942,2,2,0,[0.616543],0
1240,33,232,2,1,1,[0.8380966],1
1241,161,796,2,1,0,[0.66644084],0
1242,679,841,2,1,0,[0.50059724],0
1243,285,291,1,1,1,[0.85966885],1
1244,0,472,1,1,0,[0.6985779],0
1245,76,836,1,1,0,[0.6012624],0
1246,809,1043,2,1,0,[0.5510357],0
1247,109,271,1,1,1,[0.8251152],1
1248,504,1039,2,2,0,[0.58409464],0
1249,120,519,2,1,1,[0.8251874],1
1250,21,604,2,2,1,[0.8982795],1
1251,99,881,1,2,0,[0.6634297],0
1252,319,845,1,1,0,[0.66846234],0
1253,369,620,1,1,1,[0.8419611],1
1254,851,913,2,2,1,[0.5802185],0
1255,214,324,1,1,1,[0.84232867],1
1256,143,849,1,1,0,[0.6384159],0
1257,55,559,2,2,1,[0.7910608],1
1258,232,299,1,1,1,[0.8385041],1
1259,47,222,1,1,1,[0.80438817],1
1260,298,501,1,1,1,[0.859309],1
1261,414,572,2,1,0,[0.66686434],0
1262,508,1007,1,2,0,[0.71488416],0
1263,185,707,2,2,1,[0.83771664],1
1264,26,166,1,2,1,[0.8046741],1
1265,17,265,2,2,1,[0.75840604],0
1266,490,543,1,2,1,[0.83790326],1
1267,805,842,2,2,0,[0.6203469],0
1268,513,729,2,2,1,[0.6798323],0
1269,51,95,1,1,1,[0.8552782],1
1270,243,580,1,2,1,[0.79997605],1
1271,418,757,1,1,0,[0.66557556],0
1272,832,849,2,1,0,[0.6213326],0
1273,838,930,2,1,0,[0.5776099],0
1274,284,378,2,2,1,[0.83504146],1
1275,633,713,2,2,0,[0.7128697],0
1276,434,751,2,2,0,[0.7787175],1
1277,748,892,1,1,1,[0.63573235],0
1278,47,298,1,1,1,[0.81459785],1
1279,434,981,2,2,0,[0.66488534],0
1280,361,615,2,2,1,[0.82572156],1
1281,357,837,2,2,0,[0.7236899],0
1282,237,804,1,1,0,[0.6485059],0
1283,316,343,1,2,1,[0.8627213],1
1284,69,356,1,1,1,[0.8463371],1
1285,625,647,2,2,1,[0.71120656],0
1286,689,750,2,2,0,[0.79567444],1
1287,703,844,2,1,0,[0.6443412],0
1288,153,501,1,1,0,[0.85917884],1
1289,467,787,2,1,0,[0.7279535],0
1290,851,988,2,2,0,[0.60387576],0
1291,150,689,1,2,0,[0.6777868],0
1292,200,267,1,1,1,[0.8261518],1
1293,799,865,2,1,0,[0.54632336],0
1294,60,574,2,2,1,[0.8745974],1
1295,519,565,1,1,0,[0.6662203],0
1296,194,526,2,1,1,[0.9008486],1
1297,97,323,1,1,0,[0.7582843],0
1298,151,195,2,1,1,[0.7815586],1
1299,704,910,2,2,1,[0.6921104],0
1300,222,722,1,1,0,[0.8033309],1
1301,85,135,2,2,1,[0.8721864],1
1302,738,823,1,1,0,[0.64268714],0
1303,826,1000,1,2,0,[0.6213595],0
1304,36,602,2,1,0,[0.74077445],0
1305,409,802,2,2,1,[0.633422],0
1306,384,884,1,2,0,[0.7889467],1
1307,224,776,2,2,1,[0.8389905],1
1308,218,559,1,2,0,[0.8078558],1
1309,311,735,1,1,0,[0.7379154],0
1310,286,480,1,2,1,[0.82996005],1
1311,542,699,1,1,1,[0.6827308],0
1312,151,705,2,2,1,[0.8661848],1
1313,69,601,1,2,1,[0.8525114],1
